iter	Passed	Remaining
921	33721	39427
922	33756	39388
923	33795	39354
924	33832	39319
925	33868	39281
926	33902	39242
927	33936	39203
928	33971	39163
929	34007	39127
930	34053	39100
931	34093	39068
932	34129	39031
933	34167	38995
934	34201	38956
935	34238	38921
936	34273	38882
937	34309	38845
938	34346	38808
939	34384	38774
940	34418	38734
941	34452	38694
942	34488	38657
943	34522	38618
944	34560	38583
945	34597	38547
946	34643	38521
947	34678	38483
948	34713	38444
949	34748	38405
950	34783	38367
951	34818	38329
952	34852	38290
953	34886	38251
954	34921	38213
955	34955	38173
956	34989	38133
957	35023	38094
958	35056	38054
959	35092	38017
960	35130	37981
961	35167	37945
962	35204	37909
963	35240	37873
964	35275	37834
965	35312	37798
966	35350	37763
967	35384	37723
968	35420	37686
969	35454	37647
970	35493	37613
971	35527	37574
972	35563	37536
973	35599	37499
974	35634	37461
975	35671	37425
976	35705	37387
977	35743	37351
978	35781	37316
979	35823	37286
980	35864	37253
981	35901	37217
982	35934	37177
983	35968	37138
984	36003	37100
985	36040	37064
986	36074	37024
987	36110	36987
988	36143	36947
989	36179	36910
990	36220	36878
991	36258	36843
992	36296	36808
993	36337	36775
994	36374	36739
995	36409	36702
996	36445	36664
997	36478	36625
998	36514	36587
999	36551	36551
1000	36587	36514
1001	36624	36478
1002	36687	36468
1003	36721	36429
1004	36758	36392
1005	36793	36354
1006	36826	36314
1007	36863	36278
1008	36902	36243
1009	36936	36205
1010	36971	36166
1011	37009	36131
1012	37042	36091
1013	37078	36054
1014	37118	36021
1015	37152	35982
1016	37187	35944
1017	37224	35908
1018	37266	35877
1019	37305	35842
1020	37339	35803
1021	37373	35764
1022	37408	35726
1023	37445	35690
1024	37482	35654
1025	37518	35617
1026	37554	35579
1027	37589	35541
1028	37628	35507
1029	37688	35492
1030	37726	35457
1031	37763	35421
1032	37800	35385
1033	37834	35346
1034	37873	35312
1035	37913	35279
1036	37948	35240
1037	37981	35200
1038	38016	35162
1039	38052	35125
1040	38087	35087
1041	38123	35050
1042	38160	35013
1043	38195	34975
1044	38230	34937
1045	38264	34899
1046	38299	34861
1047	38338	34826
1048	38374	34789
1049	38417	34758
1050	38458	34726
1051	38492	34687
1052	38530	34651
1053	38566	34614
1054	38601	34576
1055	38639	34541
1056	38685	34513
1057	38731	34484
1058	38765	34445
1059	38801	34408
1060	38837	34371
1061	38870	34332
1062	38906	34294
1063	38941	34256
1064	38981	34223
1065	39016	34185
1066	39051	34147
1067	39087	34109
1068	39122	34071
1069	39159	34036
1070	39194	33997
1071	39230	33960
1072	39265	33922
1073	39301	33886
1074	39336	33847
1075	39373	33811
1076	39407	33772
1077	39445	33737
1078	39482	33701
1079	39519	33664
1080	39556	33628
1081	39596	33594
1082	39631	33556
1083	39667	33519
1084	39704	33483
1085	39739	33445
1086	39774	33407
1087	39810	33370
1088	39844	33332
1089	39884	33297
1090	39920	33261
1091	39955	33222
1092	39991	33185
1093	40027	33148
1094	40061	33110
1095	40096	33072
1096	40132	33035
1097	40169	32999
1098	40207	32963
1099	40242	32926
1100	40276	32887
1101	40319	32855
1102	40355	32818
1103	40391	32781
1104	40427	32744
1105	40461	32705
