iter	RMSE
819	244.2268771
820	243.4096556
821	242.9638899
822	241.8489717
823	240.1105947
824	239.6902014
825	238.1346718
826	236.2512608
827	232.4962981
828	231.8379857
829	230.3660615
830	229.8079878
831	227.4293477
832	225.3648591
833	225.0817314
834	222.862381
835	221.610568
836	220.5655897
837	219.6913819
838	219.0288501
839	216.9583095
840	216.3878131
841	215.3145468
842	213.5991211
843	212.1060749
844	210.6701138
845	207.7828267
846	204.7776706
847	203.3118959
848	202.2025372
849	200.9933816
850	198.0708411
851	196.2381523
852	195.7780151
853	195.6535276
854	192.6107894
855	191.6806617
856	191.5764493
857	190.9306588
858	189.5554571
859	187.6921866
860	185.4697149
861	183.6651996
862	182.2540261
863	181.7919999
864	181.6255385
865	181.3105466
866	180.8267061
867	180.4552461
868	180.2305101
869	180.0237924
870	178.0871205
871	177.941977
872	177.725636
873	177.5158761
874	177.4860964
875	176.8350316
876	175.4857245
877	174.7389825
878	173.7043176
879	173.4921022
880	172.9193102
881	171.7790927
882	170.2615138
883	170.0872763
884	169.086127
885	168.3353135
886	167.282962
887	166.6272666
888	165.5638646
889	165.4970764
890	165.2459784
891	164.4123062
892	164.0132391
893	163.8510289
894	163.1517224
895	163.0472791
896	162.8778993
897	162.0513039
898	161.2742893
899	160.9181485
900	160.4492355
901	160.3675932
902	158.3949652
903	158.0794136
904	157.4007053
905	157.2344777
906	156.2050845
907	156.1015274
908	155.4636946
909	154.2004268
910	153.4742577
911	153.1591265
912	152.8913305
913	151.0719547
914	150.1512481
915	150.1303788
916	149.5382506
917	148.5927471
918	148.2434235
919	147.9042425
920	146.8175978
921	146.4279354
922	145.1633646
923	144.3067308
924	144.1357907
925	143.1753827
926	141.2656925
927	141.0868414
928	140.4261397
929	139.9181924
930	139.2594211
931	137.6711489
932	136.863703
933	135.0759828
934	133.2282287
935	132.802943
936	132.6086826
937	131.7925693
938	130.2945326
939	129.653887
940	128.4611563
941	127.0452644
942	126.6809867
943	126.1197261
944	125.3865299
945	124.5024377
946	122.6555936
947	122.3133289
948	122.162678
949	121.9311507
950	121.279946
951	120.7495499
952	120.6670756
953	120.5571881
954	119.9293287
955	118.5205735
956	117.587021
957	117.5581758
958	116.7138771
959	115.8040065
960	115.3126796
961	114.4022398
962	114.031486
963	113.9292314
964	113.744012
965	113.5065902
966	112.7530123
967	111.838499
968	111.3797196
969	110.8268041
970	110.2812336
971	109.5948949
972	109.5731924
973	109.3023368
974	108.2599423
975	107.366497
976	106.8792134
977	106.3870812
978	105.4389065
979	104.1677786
980	103.6485942
981	102.8687831
982	102.7938703
983	102.2508783
984	100.7173731
985	100.6046539
986	100.2303673
987	99.53465179
988	99.0196189
989	98.90137239
990	98.13126612
991	98.00395607
992	97.40159232
993	97.27005384
994	96.99936233
995	96.4891415
996	96.32047168
997	95.85733079
998	95.68586762
999	95.49001265
1000	95.43966607
1001	94.85393215
1002	94.01053225
1003	93.2574309
1004	92.94923573
1005	92.68797439
1006	92.41378642
1007	91.91737295
1008	90.5858039
1009	90.41622806
1010	90.19877799
1011	88.76572532
1012	88.42660463
1013	87.79338451
1014	86.99128794
1015	86.65329268
1016	86.37804422
1017	86.34172913
1018	85.48564299
1019	84.44691676
1020	84.42774812
1021	83.83930997
1022	83.31286764
1023	82.5023685
1024	81.94721977
1025	81.72135613
1026	81.35067199
1027	81.15208602
1028	80.64456444
1029	80.01372539
1030	79.85735535
1031	79.52030673
1032	79.32426984
1033	79.14051839
1034	78.88274672
1035	78.0192284
1036	77.30426532
1037	77.14492421
1038	76.35423788
1039	75.6163582
1040	75.20386612
1041	75.07954315
1042	74.56083645
1043	74.08728801
1044	73.60514094
1045	73.50505094
1046	72.92199802
1047	72.8476501
1048	72.51742752
1049	72.3051845
1050	71.98084671
1051	71.60810444
1052	71.5171831
1053	70.79105067
1054	70.296567
1055	69.4847532
1056	68.52177052
1057	68.45685333
1058	68.16545012
1059	67.91725773
1060	66.97444365
1061	66.52840659
1062	66.37138192
1063	66.33037927
1064	66.14328096
1065	65.51578673
1066	65.45103279
1067	65.41310898
1068	65.21549051
1069	64.54942323
1070	64.08261946
1071	63.53828907
1072	63.10079868
1073	62.75873482
1074	62.19106023
1075	61.14813674
1076	61.11103947
1077	61.05254816
1078	60.70251192
1079	60.44169551
1080	59.51456483
1081	59.37716846
1082	58.76987066
1083	58.7319995
1084	58.57819415
1085	58.096354
1086	57.9462576
1087	57.75552554
1088	57.37532981
1089	57.08164678
1090	57.00222789
1091	56.8431923
1092	56.05851845
1093	55.98150091
1094	55.9330384
1095	55.30816819
1096	54.95484861
1097	54.00388734
1098	53.5705185
1099	53.35731253
1100	53.1362076
1101	53.00819813
1102	52.72571465
1103	52.35889149
1104	51.81666889
1105	51.35215265
1106	51.17568233
1107	50.85044078
1108	50.83787165
1109	50.57230713
1110	50.46405471
1111	50.29553966
1112	50.14053594
1113	50.12169086
1114	49.9363843
1115	49.83475816
1116	49.38229767
1117	49.19862947
1118	49.08589195
1119	49.02322671
1120	48.87663193
1121	48.58862453
1122	48.54865181
1123	48.46509371
1124	48.29954231
1125	47.81352811
1126	47.41038842
1127	47.01175407
1128	46.75920737
1129	46.69937503
1130	46.54236596
1131	45.93651945
1132	45.70263054
1133	45.53106807
1134	44.89798471
1135	44.82573999
1136	44.81282518
1137	44.39953336
1138	44.34993436
1139	43.56118087
1140	43.41968619
1141	43.32421919
1142	43.28828408
1143	43.20469947
1144	43.10152442
1145	42.83613677
1146	42.71198941
1147	42.36216256
1148	42.18766743
1149	42.07514638
1150	41.8176037
1151	41.68509161
1152	41.63001955
1153	41.38262702
1154	41.25513828
1155	41.14510991
1156	40.63579371
1157	40.3903548
1158	40.05720595
1159	39.83598178
1160	39.80251733
1161	39.70535489
1162	39.05345672
1163	39.02290913
1164	38.95904067
1165	38.77541491
1166	38.56880637
1167	38.52955592
1168	38.15420117
1169	37.99220661
1170	37.86557042
1171	37.53472784
1172	37.16126423
1173	37.09242908
1174	37.06569405
1175	36.96372983
1176	36.52979986
1177	36.17345449
1178	36.12769855
1179	36.0589114
1180	35.8626518
1181	35.61156634
1182	35.39868266
1183	35.1491222
1184	35.12043293
1185	35.05801297
1186	35.04010158
1187	34.98343786
1188	34.95471258
1189	34.69483538
1190	34.57250494
1191	34.29329279
1192	34.10747088
1193	33.92339695
1194	33.83333738
1195	33.80345289
1196	33.66039931
1197	33.58784732
1198	33.53632332
1199	33.48067095
1200	33.44928442
1201	33.34214825
1202	33.05248064
1203	32.79418285
1204	32.53770274
1205	32.51197035
1206	32.46356848
1207	32.38242942
1208	32.36495928
1209	32.11034898
1210	31.89351888
1211	31.76726188
1212	31.69850014
1213	31.62557753
1214	31.32157852
1215	31.06224273
1216	30.93587474
1217	30.672417
1218	30.48229082
1219	30.12745569
1220	30.03269849
1221	30.00454596
1222	29.97647293
1223	29.81065327
1224	29.70204099
1225	29.6363784
1226	29.61707486
1227	29.40673919
1228	29.36167213
1229	29.28642848
1230	29.08699138
1231	28.86226583
1232	28.66467839
1233	28.52401801
1234	28.45385089
1235	28.25071652
1236	27.58129499
1237	27.38919903
1238	27.20741091
1239	27.11189983
1240	26.99722837
1241	26.89121955
1242	26.76308796
1243	26.48296214
1244	26.37840006
1245	26.15617673
1246	26.02109627
1247	25.94640133
1248	25.70271152
1249	25.54560804
1250	25.48180248
1251	25.16107605
1252	24.7223027
1253	24.62219259
1254	24.39338799
1255	24.30436569
1256	24.18502201
1257	23.81666757
1258	23.76366342
1259	23.5263751
1260	23.37257047
1261	23.19064358
1262	23.113804
1263	23.0836224
1264	22.79198178
1265	22.74202533
1266	22.43982005
1267	22.40226704
1268	22.16918708
1269	22.15678136
1270	22.01614397
1271	22.00984761
1272	21.99876985
1273	21.89030054
1274	21.68536799
1275	21.68127357
1276	21.67495774
1277	21.60821465
1278	21.4968867
1279	21.23929578
1280	21.22110857
1281	21.17987532
1282	21.17081236
1283	21.09084212
1284	20.94136419
1285	20.74624388
1286	20.66937444
1287	20.23100624
1288	20.15870347
1289	19.99307982
1290	19.76384194
1291	19.68907834
1292	19.59461241
1293	19.49471734
1294	19.39273625
1295	19.24306915
1296	19.18229185
1297	19.10261052
1298	19.09830623
1299	19.06572007
1300	18.97773102
1301	18.89409589
1302	18.72756463
1303	18.68195936
1304	18.60391184
1305	18.3395215
1306	18.15471324
1307	18.0397386
1308	17.96571162
1309	17.92452181
1310	17.86947504
1311	17.85505078
1312	17.73439683
1313	17.5871629
1314	17.40249988
1315	17.32514956
1316	17.29652027
1317	17.22164277
1318	17.01178988
1319	16.81350807
1320	16.68618941
1321	16.47006202
1322	16.39233552
1323	16.2181802
1324	15.98887802
1325	15.93350529
1326	15.89397813
1327	15.75245752
1328	15.59931202
1329	15.52146075
1330	15.45780716
1331	15.42808753
1332	15.39047399
1333	15.37601533
1334	15.24551412
1335	15.18424424
1336	15.17999424
1337	15.07599626
1338	15.056763
1339	15.00150492
1340	14.94114952
1341	14.91395682
1342	14.89896594
1343	14.68146502
1344	14.60253295
1345	14.581295
1346	14.4825321
1347	14.45498708
1348	14.3648112
1349	14.29088123
1350	14.25737204
1351	14.09455405
1352	14.0939871
1353	14.02581054
1354	13.91084679
1355	13.84739983
1356	13.82855217
1357	13.78023954
1358	13.58369906
1359	13.55555279
1360	13.47316471
1361	13.41318951
1362	13.3294493
1363	13.28153178
1364	13.17129225
1365	13.12215697
1366	13.05578679
1367	13.03038731
1368	12.96992354
1369	12.93914683
1370	12.90937883
1371	12.89006461
1372	12.86710795
1373	12.82924908
1374	12.70219559
1375	12.65366392
1376	12.64402752
1377	12.57126037
1378	12.52945396
1379	12.37273436
1380	12.31564253
1381	12.22677356
1382	12.19679785
1383	12.1577086
1384	12.14894994
1385	12.1237026
1386	12.1217384
1387	12.07226842
1388	12.0364954
1389	12.01279953
1390	11.9902381
1391	11.83932356
1392	11.81659718
1393	11.67625352
1394	11.5971991
1395	11.51103707
1396	11.45428201
1397	11.38411062
1398	11.36547031
1399	11.26280374
1400	11.24869924
1401	11.18766585
1402	11.16429983
1403	11.08890193
1404	11.04831921
1405	11.01448545
1406	10.99066051
1407	10.96108519
1408	10.92244366
1409	10.89202373
1410	10.85091579
1411	10.81454874
1412	10.79852271
1413	10.78345695
1414	10.72631276
1415	10.70571989
1416	10.57715048
1417	10.51160236
1418	10.49184174
1419	10.48906452
1420	10.46016777
1421	10.37764966
1422	10.35477868
1423	10.30158616
1424	10.28293443
1425	10.22922592
1426	10.2074248
1427	10.15625559
1428	10.02853479
1429	9.957399707
1430	9.928988962
1431	9.841503409
1432	9.821911565
1433	9.718315691
1434	9.67710048
1435	9.646581062
1436	9.528712077
1437	9.4815356
1438	9.478911074
1439	9.427065299
1440	9.399693502
1441	9.275016412
1442	9.208803581
1443	9.196571643
1444	9.179581486
1445	9.102320039
1446	9.056603818
1447	9.052264897
1448	9.009516928
1449	8.964448443
1450	8.90432788
1451	8.881539693
1452	8.838108354
1453	8.828762158
1454	8.69078224
1455	8.689455561
1456	8.629424757
1457	8.577391618
1458	8.571158489
1459	8.561888761
1460	8.53561208
1461	8.463166836
1462	8.444804429
1463	8.408644489
1464	8.405859924
1465	8.398541396
1466	8.389566538
1467	8.33200183
1468	8.304167762
1469	8.294709423
1470	8.253869372
1471	8.241278976
1472	8.196910567
1473	8.179995514
1474	8.159887315
1475	8.11365292
1476	8.098090384
1477	7.983189051
1478	7.970312215
1479	7.848922135
1480	7.843861104
1481	7.786946128
1482	7.77533945
1483	7.719368445
1484	7.712182178
1485	7.703037759
1486	7.685945838
1487	7.642174622
1488	7.638519069
1489	7.608467835
1490	7.587848253
1491	7.532190925
1492	7.517249452
1493	7.501094823
1494	7.462555638
1495	7.458763908
1496	7.42287994
1497	7.391679444
1498	7.385859486
1499	7.328041176
1500	7.296579345
1501	7.248264893
1502	7.245879388
1503	7.212807742
1504	7.147265709
1505	7.08868052
1506	7.010971143
1507	6.978199815
1508	6.933830181
1509	6.92406141
1510	6.884058515
1511	6.855330433
1512	6.797605185
1513	6.749765365
1514	6.72438007
1515	6.709500151
1516	6.697530529
1517	6.687922673
1518	6.650145138
1519	6.602718637
1520	6.598596732
1521	6.562451876
1522	6.550159664
1523	6.526605622
1524	6.50456585
1525	6.488761605
1526	6.418869545
1527	6.376765826
1528	6.349108937
1529	6.339233784
1530	6.302638083
1531	6.230279799
1532	6.190995929
1533	6.172489281
1534	6.146797084
1535	6.13610436
1536	6.106123527
1537	6.07955196
1538	6.065147523
1539	6.030381879
1540	6.02397679
1541	6.011786102
1542	6.008421402
1543	5.937312996
1544	5.929847245
1545	5.909235766
1546	5.857207444
1547	5.805101146
1548	5.801503169
1549	5.776659803
1550	5.751004508
1551	5.747857181
1552	5.652862932
1553	5.642528149
1554	5.616986933
1555	5.575109645
1556	5.530373555
1557	5.459201619
1558	5.424811683
1559	5.412912344
1560	5.403450106
1561	5.337528859
1562	5.32634404
1563	5.317421027
1564	5.301776409
1565	5.295945304
1566	5.272415879
1567	5.27054519
1568	5.261180218
1569	5.188147989
1570	5.163798915
1571	5.15215698
1572	5.099357293
1573	5.073660819
1574	5.025050896
1575	4.973187745
1576	4.962012542
1577	4.920927791
1578	4.873843661
1579	4.83426233
1580	4.769824663
1581	4.719913139
1582	4.68633859
1583	4.681818702
1584	4.671750252
1585	4.660697795
1586	4.616327734
1587	4.596946803
1588	4.581298077
1589	4.577998827
1590	4.576542687
1591	4.552618832
1592	4.550721507
1593	4.511263489
1594	4.504993849
1595	4.503589143
1596	4.483981619
1597	4.483216741
1598	4.48166419
1599	4.422790368
1600	4.403090613
1601	4.395280207
1602	4.390411939
1603	4.346060887
1604	4.309275852
1605	4.306742499
1606	4.279570726
1607	4.268789825
1608	4.249854246
1609	4.23373256
1610	4.225760699
1611	4.186527148
1612	4.151866766
1613	4.14196693
1614	4.131521759
1615	4.123148313
1616	4.062125194
1617	4.024557872
1618	4.020918939
1619	3.976917916
1620	3.967664274
1621	3.962181143
1622	3.957538125
1623	3.919491087
1624	3.891944768
1625	3.887263955
1626	3.874612677
1627	3.865865851
1628	3.859470054
1629	3.850160938
1630	3.844787178
1631	3.838220795
1632	3.814771312
1633	3.810224682
1634	3.805251083
1635	3.783915478
1636	3.767436309
1637	3.753258185
1638	3.750383829
1639	3.69870275
1640	3.673149543
1641	3.633342693
1642	3.606526829
1643	3.605230295
1644	3.602965149
1645	3.587939759
1646	3.555643502
1647	3.545458834
1648	3.532388174
1649	3.531787689
1650	3.50678072
1651	3.5041728
1652	3.489410525
1653	3.484873849
1654	3.47336134
1655	3.469817884
1656	3.463683635
1657	3.45921677
1658	3.44212915
1659	3.426294521
1660	3.415861242
1661	3.409991069
1662	3.396491396
1663	3.372607206
1664	3.368820779
1665	3.360653303
1666	3.354154548
1667	3.34630475
1668	3.333828569
1669	3.328143512
1670	3.324837888
