iter	RMSE
924	860.0678963
925	857.4996466
926	855.2837661
927	853.8131903
928	851.690164
929	848.7901366
930	846.875927
931	841.889865
932	838.7579688
933	835.3401915
934	833.3490463
935	829.896898
936	824.8801313
937	822.3588167
938	818.4666599
939	813.0631903
940	811.3467906
941	809.1897818
942	807.8790852
943	802.9757129
944	799.0833978
945	797.0361185
946	793.782414
947	792.0175027
948	787.7888942
949	785.3948589
950	784.409686
951	782.591889
952	782.288962
953	780.6888915
954	779.1664491
955	777.0636588
956	770.210065
957	765.1880159
958	763.8699211
959	759.2389087
960	757.135117
961	754.7454441
962	751.8332229
963	750.5372284
964	748.5413402
965	748.4071057
966	745.0809967
967	743.2781743
968	739.096879
969	735.0214096
970	733.0154619
971	729.8040292
972	728.294799
973	726.6907539
974	726.0514949
975	722.3442664
976	720.8183985
977	718.5236886
978	717.2235897
979	711.7026205
980	710.5401569
981	709.1583521
982	704.2191964
983	701.4803942
984	700.0731179
985	697.2906574
986	695.2257173
987	692.6449427
988	691.9969494
989	689.1852578
990	686.0679379
991	682.5371967
992	680.1714481
993	675.4707329
994	673.2349634
995	671.1107823
996	670.1297102
997	668.2476749
998	667.4691774
999	667.1285983
1000	665.9817585
1001	663.5367207
1002	661.1026312
1003	659.2318863
1004	657.1448266
1005	652.3687756
1006	651.0909558
1007	650.2579547
1008	647.8377138
1009	646.5404096
1010	644.0538731
1011	641.8884783
1012	640.8182029
1013	640.1250792
1014	637.2814489
1015	632.4945766
1016	631.3005615
1017	631.0776747
1018	628.3633451
1019	621.8773812
1020	621.1229696
1021	620.9642735
1022	618.523011
1023	618.2401526
1024	616.9534181
1025	615.979947
1026	615.0207919
1027	612.9347135
1028	609.5502099
1029	607.5869054
1030	606.8447605
1031	606.3031133
1032	603.8100374
1033	601.7424544
1034	600.5919456
1035	598.1567181
1036	597.457817
1037	596.6245918
1038	591.842185
1039	590.8902966
1040	589.563457
1041	589.3591494
1042	587.8359997
1043	585.4003701
1044	583.7074313
1045	583.1038606
1046	580.8182901
1047	577.055139
1048	576.2648468
1049	574.8727621
1050	573.7336043
1051	571.1900262
1052	570.0286042
1053	565.2733294
1054	563.5961316
1055	561.712018
1056	558.6897051
1057	557.7468775
1058	553.3646029
1059	550.6271245
1060	548.1429246
1061	545.6151251
1062	544.3711067
1063	543.3983389
1064	542.9193286
1065	537.7944185
1066	536.9917404
1067	534.6241274
1068	534.3079217
1069	534.0727064
1070	533.5185268
1071	530.4803336
1072	530.0652993
1073	527.8373525
1074	526.7537558
1075	524.7281141
1076	523.3722834
1077	522.2852687
1078	521.8671582
1079	520.4835014
1080	519.9477533
1081	518.3767069
1082	517.3512513
1083	515.7703411
1084	514.5796803
1085	512.3364399
1086	511.6391121
1087	510.4201426
1088	508.8630847
1089	506.4744606
1090	504.8906999
1091	502.93002
1092	501.7462507
1093	501.3411597
1094	501.0418239
1095	498.8029203
1096	498.093543
1097	496.8351382
1098	493.2659061
1099	492.6161969
1100	490.3817435
1101	488.8993901
1102	486.7673001
1103	484.7626332
1104	483.416776
1105	482.5404226
1106	481.4398723
1107	478.009649
1108	475.7665837
1109	475.016056
1110	472.883169
1111	470.687184
1112	469.7179519
1113	469.0436998
1114	467.991232
1115	466.6153724
1116	465.8423866
1117	464.2904503
1118	462.0805892
1119	461.7631666
1120	460.8433038
1121	460.438281
1122	457.6023889
1123	456.3587716
1124	455.9895131
1125	455.0009401
1126	454.196693
1127	450.956059
1128	447.3384438
1129	445.3339446
1130	442.800528
1131	442.7000306
1132	442.2125459
1133	441.064193
1134	438.6854427
1135	435.3640268
1136	432.6457155
1137	430.0439761
1138	427.6584472
1139	427.3417432
1140	426.75207
1141	425.8719358
1142	423.8004782
1143	423.5582773
1144	422.2865272
1145	421.7465832
1146	421.4097063
1147	420.8773294
1148	419.9142381
1149	419.8051079
1150	418.3750549
1151	417.0937893
1152	416.9643019
1153	414.6071104
1154	412.1910653
1155	411.7093471
1156	410.2728845
1157	409.6688265
1158	408.5110332
1159	407.5696134
1160	404.7931295
1161	402.5055071
1162	401.2667938
1163	400.0624052
1164	398.514198
1165	397.0276632
1166	394.6297321
1167	393.3143867
1168	392.0181818
1169	391.2281063
1170	389.1915138
1171	388.2746207
1172	387.9531751
1173	386.4130576
1174	385.8915535
1175	385.130465
1176	384.6061176
1177	383.1527904
1178	382.2858515
1179	381.2091942
1180	380.5979838
1181	380.2917978
1182	379.5929712
1183	379.5609503
1184	379.016804
1185	376.9468432
1186	376.5088455
1187	375.0070498
1188	374.4337509
1189	373.2449537
1190	372.1213936
1191	370.9306367
1192	369.8631644
1193	367.9737827
1194	366.9597396
1195	366.4996281
1196	365.8783667
1197	364.4617687
1198	364.2433947
1199	362.6137605
1200	361.6910622
1201	360.2704383
1202	359.7119107
1203	359.1804556
1204	356.4433232
1205	354.2466657
1206	353.0312909
1207	351.371214
1208	350.0954499
1209	349.4626258
1210	348.0163741
1211	346.345086
1212	345.0858774
1213	344.7554199
1214	343.9848011
1215	343.631925
1216	343.0831925
1217	341.9339291
1218	340.2669537
1219	339.9605717
1220	337.7593473
1221	337.3925019
1222	336.6509565
1223	335.738668
1224	335.2377879
1225	334.1438619
1226	333.582608
1227	332.8013123
1228	331.7494115
1229	330.8288972
1230	329.4775486
1231	327.6259947
1232	327.2656776
1233	325.6426003
1234	324.1275113
1235	323.4476882
1236	322.6914327
1237	322.4300461
1238	321.3549701
1239	320.0092692
1240	318.7321179
1241	318.1468287
1242	317.8413943
1243	316.9981543
1244	316.0870194
1245	316.0210902
1246	314.3351948
1247	314.2854259
1248	313.0864663
1249	312.173253
1250	311.689176
1251	311.0379053
1252	309.2475705
1253	309.1799724
1254	308.8110406
1255	308.2954138
1256	308.0278705
1257	307.211137
1258	306.649388
1259	305.6422593
1260	303.9147632
1261	302.0841148
1262	301.2105998
1263	299.8443621
1264	299.4428316
1265	298.9554049
1266	297.2066838
1267	296.2817534
1268	295.5045304
1269	295.1386162
1270	293.9041801
1271	293.6875068
1272	291.9596042
1273	290.9962487
1274	290.0184203
1275	289.3161857
1276	289.1675407
1277	287.8222653
1278	286.4286086
1279	285.8305475
1280	284.9135064
1281	283.7911182
1282	281.9829632
1283	281.6090004
1284	280.7783704
1285	280.102669
1286	279.5121741
1287	279.3814271
1288	278.4119728
1289	278.0517819
1290	276.9267793
1291	276.8698977
1292	276.3591359
1293	275.2175536
1294	274.7625774
1295	274.2143348
1296	273.3250134
1297	272.5778872
1298	272.4376478
1299	272.070977
1300	271.7301491
1301	271.4526215
1302	270.972626
1303	270.2213898
1304	269.6365166
1305	268.021068
1306	266.1923361
1307	265.9266271
1308	264.6239497
1309	263.2329774
1310	261.7846543
1311	261.4650077
1312	261.0058539
1313	259.6319316
1314	257.4397143
1315	257.4216838
1316	256.5124946
1317	256.2007336
1318	255.1826282
1319	255.0852902
1320	254.761799
1321	254.6213498
1322	254.0899949
1323	253.5478937
1324	252.9180812
1325	251.6890642
1326	251.5276356
1327	251.2886753
1328	250.8141046
1329	250.492647
1330	249.1742599
1331	249.0077231
1332	247.7252701
1333	246.8430673
1334	246.4045818
1335	245.9723605
1336	244.2509356
1337	243.8561269
1338	243.0830181
1339	241.9865865
1340	241.5867843
1341	241.1632422
1342	240.1595031
1343	239.1707692
1344	238.4612616
1345	238.0689356
1346	237.2230459
1347	236.1934963
1348	235.7785979
1349	234.9184557
1350	234.3686771
1351	233.8916796
1352	233.3391651
1353	232.5171615
1354	232.2724018
1355	232.135763
1356	231.3051701
1357	230.5535766
1358	230.5251707
1359	228.8608423
1360	228.1653259
1361	227.6965646
1362	227.5188925
1363	226.9401903
1364	226.4392874
1365	226.01922
1366	225.1038886
1367	224.3841846
1368	222.4688127
1369	221.9507103
1370	221.9307091
1371	221.2110382
1372	220.6185889
1373	220.2039769
1374	219.2014438
1375	218.7596283
1376	218.2948699
1377	217.4971097
1378	217.1259523
1379	216.886016
1380	216.5259476
1381	216.2168888
1382	215.2491583
1383	214.4122771
1384	213.4706464
1385	212.8571718
1386	211.5257901
1387	210.7849562
1388	209.9471031
1389	208.8995605
1390	207.6956154
1391	207.01462
1392	205.9046226
1393	205.44403
1394	205.258447
1395	204.9512278
1396	204.3531128
1397	203.9868626
1398	202.8521738
1399	202.6018169
1400	201.869533
1401	201.2117399
1402	200.7161077
1403	200.254834
1404	199.9342533
1405	199.5799592
1406	199.5151309
1407	199.3381409
1408	199.1453163
1409	199.0101957
1410	198.5694283
1411	197.7129218
1412	197.0536044
1413	196.3472365
1414	195.852987
1415	195.5188014
1416	195.3623316
1417	194.5172798
1418	194.2732364
1419	194.1427515
1420	193.8968605
1421	193.7892363
1422	193.1764951
1423	193.1635656
1424	193.0162981
1425	192.6503175
1426	192.363567
1427	191.7200213
1428	191.1966463
1429	190.6876547
1430	190.4340734
1431	189.975756
1432	189.7711278
1433	189.2066427
1434	188.6837902
1435	188.2911933
1436	187.9804826
1437	187.3143153
1438	187.1499912
1439	186.7148371
1440	186.072703
1441	186.006932
1442	185.385632
1443	184.5798003
1444	183.5516977
1445	183.1834759
1446	182.6513497
1447	181.5334099
1448	180.2511417
1449	178.5026469
1450	178.0267736
1451	177.6423461
1452	177.2082722
1453	177.1805571
1454	176.5916563
1455	176.5720887
1456	175.3705535
1457	174.6205154
1458	173.8980503
1459	173.3744461
1460	172.8682456
1461	172.028603
1462	171.5248506
1463	170.8960145
1464	170.2876015
1465	169.7243968
1466	169.5712596
1467	169.2426824
1468	168.6514066
1469	168.1389364
1470	167.7963398
1471	167.705278
1472	167.4507978
1473	166.9670987
1474	166.4811267
1475	165.6908223
1476	165.5033594
1477	165.027874
1478	164.7955073
1479	164.6707315
1480	164.3085911
1481	163.8534231
1482	162.7310528
1483	162.5914343
1484	162.0585026
1485	161.2812446
1486	161.1542189
1487	161.0916556
1488	160.9985425
1489	160.8311289
1490	160.6338145
1491	160.4873141
1492	159.744328
1493	159.7003661
1494	159.4871078
1495	158.355065
1496	157.9023064
1497	157.7757359
1498	157.7185929
1499	157.1870672
1500	156.265389
1501	155.9458886
1502	155.9206602
1503	155.3247395
1504	154.9998929
1505	154.5522565
1506	153.8775656
1507	153.6629063
1508	153.1032581
1509	152.9971137
1510	152.3074608
1511	152.2118125
1512	150.9856083
1513	150.2803815
1514	149.6040898
1515	149.271794
1516	148.9923882
1517	148.6011384
1518	148.4602208
1519	148.3502725
1520	146.9839341
1521	146.9307047
1522	146.6251537
1523	146.6212405
1524	146.0773191
1525	145.8909145
1526	145.4895322
1527	145.1121982
1528	144.6572818
1529	144.2695661
1530	143.9803682
1531	143.0670281
1532	142.2182079
1533	141.8151588
1534	141.3477023
1535	140.8046381
1536	140.5813076
1537	140.2230274
1538	139.9070796
1539	139.708952
1540	139.1787717
1541	138.1670726
1542	137.9828445
1543	137.2296218
1544	137.0788469
1545	136.9755712
1546	136.9053155
1547	136.7852293
1548	136.5974968
1549	136.3108896
1550	135.72819
1551	135.0643683
1552	134.8176173
1553	133.7326365
1554	132.9873302
1555	132.648868
1556	131.9276875
1557	131.3377611
1558	130.6831977
1559	130.2230317
1560	129.9011992
1561	129.0549904
1562	127.6485089
1563	127.3392024
1564	126.933704
1565	126.6031929
1566	126.4862718
1567	126.3956929
1568	126.1180242
1569	125.9553412
1570	125.7170023
1571	125.6197885
1572	125.5049797
1573	125.2350144
1574	125.0002798
1575	124.8978031
1576	124.4980055
1577	123.905983
1578	123.248673
1579	123.1168665
1580	123.082279
1581	122.3506844
1582	122.3222251
1583	122.1746157
1584	122.0067408
1585	121.0338862
1586	120.6994953
1587	119.8292936
1588	119.7582593
1589	119.2521587
1590	119.0042318
1591	118.7115497
1592	118.4126466
1593	118.1922568
1594	117.654527
1595	117.2787771
1596	117.158977
1597	116.9576769
1598	116.7852824
1599	116.3683582
1600	116.0589111
1601	115.9239225
1602	115.5177829
1603	115.2405064
1604	115.074937
1605	114.973481
1606	114.8088524
1607	114.7263575
1608	114.7168709
1609	114.6085355
1610	114.4366119
1611	114.3632604
1612	114.312143
1613	114.1496332
1614	114.0729762
1615	113.1410539
1616	112.7000542
1617	112.338557
1618	112.0255758
1619	111.3873956
1620	111.230172
1621	111.1239176
1622	110.8935029
1623	110.8755874
1624	110.5696087
1625	110.5218695
1626	110.2695898
1627	110.1639411
1628	109.5114327
1629	109.2015565
1630	109.0272926
1631	108.8393849
1632	108.5638122
1633	108.3325143
1634	108.0769764
1635	107.725125
1636	107.3701682
1637	107.0829681
1638	106.8712209
1639	106.8066387
1640	106.5115587
1641	105.9046891
1642	105.5786692
1643	105.3916762
1644	105.1481427
1645	104.8415282
1646	104.4794951
1647	104.144533
1648	104.1093658
1649	103.9751653
1650	103.754498
1651	103.5625929
1652	103.3360355
1653	103.1360282
1654	102.9737534
1655	102.5141908
1656	102.4500711
1657	102.3062186
1658	102.0206819
1659	101.755686
1660	101.7054476
1661	101.3891533
1662	101.3338152
1663	101.1898778
1664	101.0488821
1665	100.8034486
1666	100.4875724
1667	100.1757356
1668	99.85137498
1669	99.45316486
1670	99.17766085
1671	99.07480952
1672	98.97945255
1673	98.40362401
1674	97.45863945
1675	97.38008912
